访客类型,月份,产品相关页面访问持续时间,信息相关页面,用户相关页面,信息相关页面访问持续时间,退出率,跳出率,产品相关页面,网页价值,操作系统,周末,浏览器,用户页面访问持续时间,区域,流量类型,节假日,是否购买
Returning_Visitor,May,338.2333333,0,0,0,0.078269231,0.024871795,26,0,2,TRUE,2,0,2,2,0,0
Returning_Visitor,Nov,298,0,0,0,0.05,0.04,5,0,3,FALSE,2,0,8,3,0,0
Returning_Visitor,Dec,155.9833333,2,0,82,0.037777778,0,13,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,May,224,0,0,0,0.02254902,0.011764706,18,0,1,FALSE,2,0,3,4,0.2,0
New_Visitor,Jul,2023.2,4,0,55.8,0.011111111,0,17,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,May,680,0,0,0,0.058333333,0.02,20,0,2,FALSE,6,0,2,3,0.6,0
Returning_Visitor,Sep,1668.125238,2,0,40.8,0.024107744,0.004444444,45,47.57360345,1,FALSE,1,0,4,2,0,0
Returning_Visitor,Mar,236,0,0,0,0.026666667,0,10,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,Nov,1319.547421,1,0,2,0.00962556,0.005128205,79,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,Mar,550.5,0,0,0,0.031481481,0,18,0,1,TRUE,1,0,1,2,0,0
New_Visitor,May,3209,1,0,19,0.017391304,0.008695652,24,64.33043478,2,FALSE,2,0,9,3,0,0
Returning_Visitor,Dec,5520.175505,7,2,65.83333333,0.010258137,0.002962963,135,0,2,FALSE,2,39.66666667,1,1,0,0
Returning_Visitor,Nov,3057.045833,5,0,170.25,0.018737892,0.011666667,55,0,2,FALSE,2,0,4,2,0,0
Returning_Visitor,Nov,355.1666667,1,0,60.75,0.056410256,0.015384615,13,0,3,FALSE,2,0,3,3,0,0
Returning_Visitor,Nov,6858.672122,1,2,0,0.013380361,0.002409639,82,0,1,FALSE,1,360,3,2,0,0
Returning_Visitor,Dec,46,0,0,0,0.033333333,0,3,0,1,FALSE,2,0,3,2,0,0
Returning_Visitor,Dec,496.4821429,2,1,34.91666667,0.025120773,0.008695652,21,0,3,FALSE,2,33.5,1,2,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,1,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Dec,98.66666667,0,0,0,0.046153846,0.015384615,13,0,2,FALSE,2,0,3,13,0,0
Returning_Visitor,Mar,2612.357143,0,0,0,0.00952381,0,49,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,May,50,0,0,0,0.033333333,0,6,0,2,FALSE,4,0,3,3,0,0
Returning_Visitor,May,518,3,0,30,0.015384615,0,37,0,2,FALSE,10,0,1,3,0,0
Returning_Visitor,Dec,504.6,7,0,153.85,0.018518519,0,19,0,1,FALSE,1,0,1,8,0,1
Returning_Visitor,June,152.6,0,0,0,0.096296296,0.044444444,9,0,2,FALSE,2,0,1,3,0,0
New_Visitor,Dec,205.7,0,0,0,0.022222222,0,11,18.85086521,1,FALSE,1,0,1,8,0,1
Returning_Visitor,May,1286.75,2,0,161,0.007692308,0,28,0,1,TRUE,2,0,6,4,0,0
Returning_Visitor,Nov,1077.511667,10,0,163.425,0.005833333,0,73,0,2,FALSE,2,0,5,4,0,0
Returning_Visitor,Dec,673.625,3,0,119.5,0.02,0.02,17,0,3,TRUE,2,0,1,10,0,0
Returning_Visitor,Mar,266.0166667,0,0,0,0.042857143,0,14,0,3,TRUE,2,0,1,1,0,0
Returning_Visitor,June,2289.079157,8,0,82.85,0.013110506,0.002556818,84,0,1,FALSE,1,0,7,3,0,0
New_Visitor,May,285.4166667,3,0,117.5,0.00625,0,14,0,3,TRUE,2,0,1,2,0,0
Returning_Visitor,May,66,1,0,18,0.0875,0.075,8,0,3,FALSE,2,0,1,13,0.4,0
Returning_Visitor,May,1370.833333,0,0,0,0.066781609,0.042145594,30,0,3,FALSE,2,0,2,4,0,0
Returning_Visitor,May,1098,2,0,116,0.03627451,0.017647059,16,0,3,FALSE,2,0,2,18,0,0
Returning_Visitor,May,1363.263492,7,5,78.3,0.008090118,0.004301075,87,30.80927957,2,FALSE,2,120,3,2,0.6,1
Returning_Visitor,June,158.9333333,2,0,43.73333333,0.003741497,0,19,0,1,FALSE,1,0,6,2,0,0
Returning_Visitor,Mar,60,0,0,0,0.05,0,2,0,3,FALSE,2,0,3,1,0,0
Returning_Visitor,Nov,341.25,2,0,64,0.030555556,0.016666667,10,0,3,FALSE,2,0,3,10,0,0
New_Visitor,Mar,814.5,0,0,0,0.01,0,11,0,1,FALSE,1,0,1,2,0,0
New_Visitor,Nov,730.15,1,0,51.5,0.012121212,0,21,0,2,FALSE,2,0,4,2,0,0
Returning_Visitor,May,176.6666667,2,0,114,0.093859649,0.078947368,17,0,3,FALSE,2,0,6,3,0,0
New_Visitor,Aug,75.6,1,0,29.2,0.025,0,7,0,1,TRUE,1,0,4,2,0,0
Returning_Visitor,May,39,0,0,0,0.06,0.04,4,0,2,FALSE,5,0,1,1,0.4,0
Returning_Visitor,Oct,387.7666667,1,0,37.2,0.031111111,0.013333333,14,0,1,FALSE,8,0,3,1,0,0
Returning_Visitor,Nov,157.5,0,0,0,0.05,0,4,0,2,FALSE,4,0,9,2,0,0
Returning_Visitor,Dec,1903.081639,1,3,22,0.032248996,0.007228916,80,0,3,FALSE,2,39,1,2,0,0
Returning_Visitor,May,61,0,0,0,0.05,0,2,0,3,FALSE,2,0,3,15,0,0
Returning_Visitor,Mar,411.5,3,0,18,0.023529412,0,14,0,2,FALSE,2,0,8,2,0,0
Returning_Visitor,May,331.3333333,0,0,0,0.096,0.053333333,5,0,2,FALSE,10,0,3,4,0,0
Returning_Visitor,Dec,148.3333333,0,0,0,0.088888889,0.066666667,9,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Mar,62,0,0,0,0.04,0,6,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,Nov,557.35,0,0,0,0.029824561,0,19,0,1,TRUE,1,0,3,3,0,0
Returning_Visitor,Feb,15,0,0,0,0.1,0,2,0,2,FALSE,4,0,1,3,0.8,0
New_Visitor,Nov,418.3333333,0,0,0,0.025,0,17,0,2,FALSE,6,0,1,2,0,0
New_Visitor,Dec,308.5,3,1,150.75,0.0125,0,13,0,2,TRUE,2,14,5,2,0,0
Returning_Visitor,Aug,271.5785714,1,0,10,0.008333333,0,23,0,2,FALSE,2,0,4,1,0,0
Returning_Visitor,May,22,1,0,0,0.1,0.066666667,3,0,2,FALSE,2,0,1,6,0.8,0
Returning_Visitor,Sep,2159.5,8,0,115.7,0.022857143,0,24,0,2,FALSE,2,0,5,2,0,0
Returning_Visitor,Sep,724.76,4,0,338,0.022380952,0,9,0,3,TRUE,2,0,2,4,0,0
Returning_Visitor,May,743.6666667,5,0,95.325,0.03,0.01,15,19.4281,2,FALSE,2,0,1,2,0,1
Returning_Visitor,May,1407.5,2,0,32,0.02516129,0.006451613,30,15.51193548,2,FALSE,2,0,1,13,0,1
Returning_Visitor,Nov,0,1,0,24.2,0.066666667,0,0,0,1,TRUE,1,0,1,3,0,1
Returning_Visitor,Dec,28.33333333,4,0,50.33333333,0.016666667,0,3,0,2,FALSE,2,0,9,10,0,0
Returning_Visitor,Nov,2014.416667,1,0,284,0.034166667,0.0025,18,9.964444223,1,TRUE,1,0,3,2,0,0
Returning_Visitor,Nov,306.25,0,0,0,0.052592593,0.053571429,6,0,3,FALSE,2,0,1,13,0,0
New_Visitor,Mar,1841.171429,4,0,320.5,0.003913043,0,23,0,1,TRUE,1,0,1,2,0,0
Returning_Visitor,May,267,0,0,0,0.033333333,0,7,0,2,FALSE,2,0,7,1,0.2,0
New_Visitor,Dec,902.0833333,0,1,0,0.007692308,0,25,0,3,FALSE,3,16,3,2,0,1
New_Visitor,May,310.5,5,0,389,0.014285714,0,5,0,2,FALSE,4,0,2,2,0,0
Returning_Visitor,Jul,346.3866667,2,0,13,0.029411765,0,16,0,3,FALSE,2,0,3,4,0,0
Returning_Visitor,Nov,478.0333333,0,0,0,0.047619048,0.05,4,0,1,TRUE,1,0,3,2,0,0
Returning_Visitor,Nov,1405.327056,1,0,5,0.006349206,0.003174603,63,8.44235219,2,FALSE,2,0,1,1,0,1
Returning_Visitor,Mar,7,0,0,0,0.1,0,2,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,Nov,671.8666667,1,1,0,0.02057971,0.017391304,22,0,3,FALSE,2,46.5,7,10,0,0
Returning_Visitor,May,506,0,2,0,0.06,0.033333333,15,0,2,FALSE,2,23,1,4,0.6,0
Returning_Visitor,Dec,2714.958333,8,0,52.5,0.02,0,33,18.16617631,2,FALSE,2,0,7,1,0,0
Returning_Visitor,Mar,832,0,0,0,0.020289855,0,24,21.92521348,2,FALSE,6,0,6,1,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,6,0,1,FALSE,8,0,4,1,0,0
Returning_Visitor,June,0,0,0,0,0.2,0.2,1,0,3,FALSE,2,0,1,4,0,0
Returning_Visitor,Nov,2446.144571,9,0,151.5666667,0.009409888,0.004678363,54,1.943058508,3,TRUE,2,0,1,3,0,1
Returning_Visitor,May,4277,1,0,68,0.021212121,0.003636364,55,7.291757576,1,TRUE,1,0,1,1,0,0
Returning_Visitor,Mar,591,4,0,57,0.033333333,0.006666667,7,0,1,TRUE,2,0,6,6,0,0
Returning_Visitor,Nov,3713.580105,4,2,102.5555556,0.015889736,0.003381995,133,28.03795985,3,TRUE,2,79.5,1,6,0,0
Returning_Visitor,May,2656.183333,7,0,200.5,0.009652076,0.000925926,66,2.208494444,2,FALSE,2,0,1,1,0,0
Returning_Visitor,Nov,8150.556716,4,8,192.5714286,0.01127957,0.001290323,146,1.842913617,2,TRUE,4,1193.125,4,2,0,0
Returning_Visitor,Dec,588.5,0,0,0,0.08962963,0.051851852,18,0,3,FALSE,2,0,4,1,0,0
Returning_Visitor,Dec,711.1666667,0,0,0,0.016,0,25,0,2,FALSE,2,0,2,3,0,0
Returning_Visitor,May,1379.5,4,0,112,0.027777778,0.006349206,39,0,2,FALSE,5,0,2,4,0,0
Returning_Visitor,Oct,169.1666667,0,0,0,0.036363636,0,11,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,Nov,747.0428571,0,0,0,0.031296296,0.017777778,45,0,3,FALSE,2,0,1,13,0,0
Returning_Visitor,Dec,200.25,7,2,152.6964286,0.03,0.02,13,0,2,TRUE,2,13,7,1,0,0
Returning_Visitor,Dec,241.625,3,0,118.5,0.012727273,0,11,0,3,TRUE,2,0,3,1,0,0
Returning_Visitor,May,1263.333333,1,0,76,0.023529412,0.011764706,19,60.34235294,2,FALSE,2,0,1,3,0.6,1
Returning_Visitor,May,0,0,0,0,0.2,0.2,2,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,Dec,536,0,0,0,0.01025641,0,14,0,1,FALSE,1,0,3,10,0,0
Returning_Visitor,Nov,5602.006712,6,1,158.6704505,0.00935218,0.002671513,146,6.711290592,2,FALSE,10,430.2,7,2,0,1
New_Visitor,Nov,742.2095238,5,0,153.5666667,0.015789474,0,16,22.89972198,1,FALSE,1,0,3,5,0,1
Returning_Visitor,Dec,2606.779545,0,0,0,0.021944444,0.006666667,60,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Dec,1102.5,0,0,0,0.090625,0.04,8,0,1,TRUE,1,0,6,2,0,0
Returning_Visitor,Nov,20,1,0,27.33333333,0.085714286,0.028571429,3,0,1,FALSE,1,0,4,8,0,0
Returning_Visitor,Nov,203,0,0,0,0.033333333,0,6,0,4,FALSE,1,0,2,3,0,0
Returning_Visitor,Nov,2621.621429,9,0,301,0.044507576,0.021212121,38,10.72117234,2,FALSE,2,0,1,13,0,0
Returning_Visitor,Jul,65.4,0,0,0,0.1,0,2,0,2,TRUE,2,0,9,13,0,0
Returning_Visitor,Nov,5395.201794,1,0,321.5,0.03,0.010485437,103,0,2,FALSE,2,0,1,2,0,0
New_Visitor,May,89.33333333,1,0,35,0.02,0,10,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Mar,200.85,0,0,0,0.047107438,0.036363636,11,0,1,FALSE,1,0,2,1,0,0
Returning_Visitor,Nov,925.6666667,0,1,0,0.007894737,0,37,0,3,TRUE,2,59.5,4,2,0,0
Returning_Visitor,May,2059.109203,14,0,230.1069444,0.008451124,0.003747073,52,7.610431148,2,FALSE,2,0,1,13,0,0
Returning_Visitor,Mar,1276.157071,7,2,186.9761905,0.008681765,0,35,0,1,FALSE,1,40,6,2,0,0
Returning_Visitor,Oct,285.6,3,0,49.4,0.021428571,0,11,0,2,FALSE,2,0,7,2,0,0
Returning_Visitor,Mar,224,2,0,107.3333333,0.01,0,8,0,1,TRUE,2,0,7,2,0,0
New_Visitor,Dec,1404.75,0,0,0,0.021428571,0,14,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,May,672.5833333,3,0,78,0.039583333,0.0125,27,8.07853125,2,FALSE,2,0,4,4,0,1
Returning_Visitor,Nov,1023.125,0,0,0,0.028571429,0.007142857,28,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Mar,427.0833333,2,0,52,0.059722222,0.026388889,24,0,2,FALSE,2,0,1,1,0,0
New_Visitor,May,2915.166667,3,1,285.8,0.003448276,0,56,80.118,2,FALSE,4,23.5,3,3,0,1
New_Visitor,Aug,689.1,1,0,46.4,0.016666667,0,2,0,1,FALSE,1,0,1,5,0,1
Returning_Visitor,Nov,2958.216667,2,0,22.25,0.033230985,0.007692308,27,7.868980948,2,FALSE,2,0,6,2,0,1
Returning_Visitor,Dec,639,7,0,294,0.018181818,0,7,0,2,FALSE,4,0,9,10,0,0
Returning_Visitor,May,3000.250794,1,0,4,0.029535519,0.004918033,62,0,2,FALSE,2,0,4,1,0,0
Returning_Visitor,Nov,5250.891667,2,2,3,0.014905149,0.001626016,118,0,2,TRUE,2,63.5,1,2,0,0
Returning_Visitor,Feb,665.4722222,0,0,0,0.0145,0,20,0,3,TRUE,2,0,7,4,0.8,0
Returning_Visitor,May,43.5,2,2,79.5,0.0625,0.05,4,0,1,FALSE,1,241,8,2,0.6,0
Returning_Visitor,Dec,404,0,1,0,0.0375,0.025,8,0,2,FALSE,2,117,8,2,0,0
Returning_Visitor,Nov,1991.822567,2,1,49.7,0.022398206,0.014830918,64,21.74053053,1,TRUE,1,0,1,2,0,0
Returning_Visitor,Mar,851.5595238,4,0,171.25,0.031907308,0.004545455,22,0,3,FALSE,2,0,1,1,0,0
Returning_Visitor,May,3283.722222,7,0,134.75,0.019379845,0.009302326,43,24.90144186,1,FALSE,2,0,1,4,0.2,0
Returning_Visitor,May,256.6666667,7,0,245.3333333,0.051818182,0.027272727,5,0,1,FALSE,1,0,3,3,0,0
Returning_Visitor,Dec,1104.9,1,0,7.625,0.014603175,0,21,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,May,3473.733333,5,0,147,0.033333333,0.015384615,36,0,2,FALSE,2,0,6,3,0,0
Returning_Visitor,Jul,645.2,1,0,0,0.05,0.03,10,0,3,FALSE,2,0,4,1,0,0
Returning_Visitor,Nov,1793.214286,2,5,992.7142857,0.016428571,0.005714286,28,9.69917706,2,FALSE,2,809.5,1,10,0,1
New_Visitor,Nov,40.5,3,0,81.5,0.04,0,3,0,1,FALSE,1,0,1,8,0,0
Returning_Visitor,Aug,254.25,6,6,661.7666667,0.042222222,0.025,8,0,3,TRUE,2,204,4,2,0,0
Returning_Visitor,Dec,173.4333333,2,0,255,0.025714286,0.03,10,0,3,TRUE,2,0,1,1,0,0
Returning_Visitor,Nov,277.5,0,0,0,0.04,0,5,42.03044096,2,FALSE,2,0,3,2,0,1
Returning_Visitor,Nov,5066.6611,6,3,107.04,0.016180556,0.006666667,114,0,3,TRUE,2,53.2,3,3,0,0
Returning_Visitor,May,625.0856893,11,1,361.4761905,0.02195122,0.011149826,35,6.072158537,2,TRUE,2,68,2,2,0,0
New_Visitor,Dec,155.3333333,3,0,97.5,0.028571429,0,5,0,3,FALSE,2,0,1,2,0,0
Returning_Visitor,Dec,1929.185664,17,2,239.9288462,0.025063352,0.017486339,49,2.580028334,3,FALSE,2,60.5,1,13,0,0
Returning_Visitor,Nov,54.5,0,0,0,0.066666667,0,3,0,2,FALSE,5,0,2,3,0,0
Returning_Visitor,May,54.5,0,0,0,0.12,0.1,2,0,3,FALSE,2,0,1,6,0,0
Returning_Visitor,Mar,504,0,0,0,0.02125,0,17,33.32796813,2,FALSE,2,0,3,1,0,0
New_Visitor,May,2926.431962,8,1,192.5555556,0.001851852,0,109,12.8915,4,FALSE,1,91,1,3,0,1
Returning_Visitor,May,1066,5,0,75,0.014285714,0,31,0,2,FALSE,2,0,1,6,0,0
New_Visitor,Oct,109.5,3,0,33.6,0.013333333,0,4,0,3,FALSE,2,0,1,2,0,0
Returning_Visitor,May,55,2,0,40,0.033333333,0,4,0,4,FALSE,2,0,1,13,0.2,0
Returning_Visitor,Sep,299.2666667,3,0,37.6,0.030769231,0,12,0,3,FALSE,2,0,1,6,0,0
Returning_Visitor,Mar,270,0,0,0,0.035714286,0.028571429,15,0,2,FALSE,2,0,7,1,0,0
Returning_Visitor,Nov,56.5,0,0,0,0.1,0,1,0,2,FALSE,2,0,3,3,0,0
Returning_Visitor,May,0,0,0,0,0.2,0.2,3,0,1,TRUE,1,0,9,4,0,0
Other,Dec,192.875,0,0,0,0.016666667,0,6,0,8,FALSE,13,0,9,20,0,0
New_Visitor,Nov,138.75,5,0,157.5,0.025,0.0125,15,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,Oct,252.9833333,7,0,155,0.025,0.008333333,20,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,1,0,1,FALSE,1,0,5,3,0,0
Returning_Visitor,Mar,7669.250794,3,0,184.6888889,0.009135204,0,129,0,2,FALSE,2,0,8,13,0,0
Returning_Visitor,Mar,301.5,5,0,114.75,0.018181818,0,8,0,2,TRUE,4,0,4,2,0,0
Returning_Visitor,Nov,2426.266667,0,0,0,0.02296748,0.004878049,40,0,2,FALSE,2,0,2,11,0,0
Returning_Visitor,May,149.6,0,0,0,0.04,0.02,10,0,2,FALSE,2,0,2,2,0.6,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,2,0,2,FALSE,10,0,2,10,0,0
Returning_Visitor,Dec,722.0833333,0,0,0,0.029411765,0.011764706,17,0,2,FALSE,2,0,2,1,0,0
Returning_Visitor,Mar,250.8333333,1,0,25.5,0.016666667,0,12,0,3,TRUE,2,0,2,1,0,0
New_Visitor,Sep,845.3,0,0,0,0.033333333,0,3,0,1,TRUE,2,0,1,2,0,0
Returning_Visitor,Oct,66.4,2,0,53.4,0.04,0,3,0,1,TRUE,1,0,4,3,0,0
Returning_Visitor,Dec,3391.68588,2,0,20,0.038335618,0.028955224,66,0,3,FALSE,2,0,8,1,0,0
Returning_Visitor,Nov,1195.375,0,0,0,0.036090226,0.004210526,19,0,2,FALSE,2,0,4,13,0,0
New_Visitor,Mar,159,4,0,724,0.008,0,2,0,4,FALSE,2,0,1,7,0,0
Returning_Visitor,Nov,1022.384615,0,0,0,0.031939605,0.014634146,42,0,1,TRUE,1,0,2,10,0,0
Returning_Visitor,May,343.2,0,1,0,0.006666667,0,16,0,2,FALSE,2,232,1,2,0.4,0
Returning_Visitor,Nov,1063.420238,5,2,89.625,0.019961874,0.011111111,31,0,3,TRUE,2,11.5,1,13,0,0
Returning_Visitor,Mar,0,0,0,0,0.2,0.2,1,0,2,FALSE,2,0,3,3,0,0
Returning_Visitor,May,142.5,0,0,0,0.08125,0.0375,16,0,2,FALSE,2,0,1,4,0,0
New_Visitor,June,311.79,3,0,44.22857143,0.002666667,0,13,34.03997536,2,FALSE,2,0,1,5,0,1
Returning_Visitor,Mar,96.5,0,0,0,0.04,0,5,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Jul,4185.096695,2,0,78.64980843,0.04298103,0.024119241,117,2.427453927,2,FALSE,2,0,1,1,0,1
Returning_Visitor,Oct,2387.596667,18,2,198.99,0.007692308,0,53,0,2,FALSE,2,28.2,1,2,0,0
Returning_Visitor,Mar,39.25,0,0,0,0.034285714,0.028571429,7,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,Dec,194.75,0,0,0,0.031578947,0.005263158,19,0,3,FALSE,2,0,4,1,0,0
Returning_Visitor,June,4391.666667,0,0,0,0.014814815,0.003174603,62,0,2,FALSE,10,0,2,1,0,0
Returning_Visitor,Nov,7767.32556,1,3,310,0.019212627,0.006045198,176,8.845689534,2,TRUE,2,407,2,1,0,0
Returning_Visitor,Nov,2429.8125,5,0,72.5,0.023684211,0,35,102.4922188,2,FALSE,2,0,2,1,0,1
Returning_Visitor,Dec,572.9,0,0,0,0.038888889,0.011111111,36,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Dec,2904.922294,9,2,183.3,0.011870748,0,45,0,1,TRUE,1,34,1,8,0,0
Returning_Visitor,Mar,817.4166667,0,1,0,0.038222222,0.026666667,15,0,2,FALSE,2,26,6,1,0,0
Returning_Visitor,Nov,148.75,3,0,54.5,0.033333333,0.022222222,6,0,3,FALSE,2,0,1,3,0,0
Returning_Visitor,Mar,1074.428571,0,0,0,0.021538462,0.015384615,15,0,3,FALSE,2,0,1,1,0,0
Returning_Visitor,Nov,651,0,0,0,0.022222222,0,9,68.258708,2,FALSE,2,0,2,2,0,1
Returning_Visitor,Nov,14,3,1,30,0.028571429,0,3,0,2,FALSE,4,0,4,2,0,0
New_Visitor,Oct,493.4,4,0,30.3,0.016666667,0,7,0,2,FALSE,5,0,1,2,0,1
Returning_Visitor,May,409.3030303,0,0,0,0.023611111,0.008333333,24,0,3,FALSE,2,0,3,3,0.6,0
Returning_Visitor,May,50,0,0,0,0.075,0,4,0,2,FALSE,2,0,8,4,0,0
New_Visitor,Nov,313.5833333,9,0,279.5,0.010526316,0,14,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,Mar,0,0,0,0,0.2,0.2,1,0,2,FALSE,2,0,4,11,0,0
Returning_Visitor,Jul,58.4,0,0,0,0.066666667,0,3,0,2,FALSE,4,0,1,2,0,0
Returning_Visitor,May,670.3,5,0,147.75,0.023404255,0.012765957,44,0,2,FALSE,2,0,4,3,0,0
Returning_Visitor,Mar,13,0,1,0,0.1,0,1,0,3,FALSE,2,0,3,1,0,0
Returning_Visitor,Mar,0,0,0,0,0.2,0.2,1,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,May,400.6666667,0,0,0,0.05,0,3,0,2,FALSE,2,0,1,1,0.4,0
Returning_Visitor,Sep,3044.356667,1,0,23.2,0.013380282,0,71,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,May,242,4,0,82,0.018181818,0,13,31.98,1,FALSE,2,0,8,3,0,1
New_Visitor,Mar,627.3083333,4,0,34,0.004166667,0,46,0,2,FALSE,2,0,7,8,0,0
New_Visitor,Aug,872.5916667,0,0,0,0.001212121,0,55,0,2,TRUE,4,0,1,4,0,0
Returning_Visitor,Dec,1584.25,0,1,0,0.05,0.02,10,0,2,FALSE,2,0,1,8,0,0
Returning_Visitor,May,404.6190476,2,2,115,0.026,0,23,0,1,FALSE,1,31,2,2,0,0
Returning_Visitor,Nov,6920.973243,15,7,543.3549065,0.016769542,0.005268892,169,0.742942737,1,TRUE,1,243.2833333,3,2,0,0
Returning_Visitor,June,274.3,0,0,0,0.06,0,10,0,2,FALSE,2,0,4,3,0,0
Returning_Visitor,Jul,2731.5,1,0,5,0.012357724,0,40,0,2,TRUE,10,0,2,2,0,0
Returning_Visitor,Sep,538.48,0,0,0,0.005882353,0,34,5.860439769,2,FALSE,2,0,7,2,0,1
Returning_Visitor,May,1065.501515,6,0,49.18333333,0.036774359,0.006333333,44,53.22268667,2,FALSE,2,0,2,2,0.4,0
Returning_Visitor,Mar,0,0,0,0,0.2,0.2,2,0,2,FALSE,2,0,6,1,0,0
Returning_Visitor,May,768.5,3,0,26,0.005813953,0,85,0,2,FALSE,5,0,4,4,0,0
Returning_Visitor,May,869.1,2,0,16.5,0.014967916,0.008510638,48,3.060765957,2,FALSE,10,0,4,3,0,0
Returning_Visitor,Dec,0,0,0,0,0.2,0.2,1,0,1,TRUE,1,0,1,1,0,0
Returning_Visitor,Nov,2112.101515,0,0,0,0.014196078,0.003529412,85,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Nov,548.2678571,0,0,0,0.046666667,0.024,26,0,1,FALSE,2,0,6,2,0,0
Returning_Visitor,Nov,5325.234886,5,4,194.2857143,0.012604407,0.001941748,98,56.1773806,2,TRUE,2,162.75,1,10,0,1
Returning_Visitor,Nov,3648.5625,12,0,159.8958333,0.009409219,0.001927438,121,3.322866215,2,FALSE,2,0,5,7,0,0
Returning_Visitor,Sep,8024.509197,14,0,416.2,0.032048254,0.008247423,90,10.31930868,3,FALSE,2,0,8,2,0,0
Returning_Visitor,May,3025.283333,2,0,47.66666667,0.006504065,0,83,28.94180488,2,FALSE,2,0,7,3,0.2,0
Returning_Visitor,Mar,2490.138095,10,4,511.5,0.010365854,0,73,30.09281343,2,FALSE,2,164,7,2,0,0
Returning_Visitor,Dec,1975.825,0,0,0,0.032142857,0,44,0,2,FALSE,4,0,1,1,0,0
Returning_Visitor,May,699.25,0,2,0,0.028571429,0.023809524,12,0,1,FALSE,1,52,3,3,0,0
New_Visitor,Nov,1065.45,0,0,0,0.012345679,0,27,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Nov,282.75,0,0,0,0.052777778,0.016666667,12,0,2,FALSE,2,0,1,13,0,0
Returning_Visitor,Mar,112,0,0,0,0.02,0,5,0,3,TRUE,2,0,1,2,0,0
Returning_Visitor,Dec,1010.25,0,0,0,0.016666667,0.008333333,24,31.81967723,3,FALSE,2,0,8,2,0,1
Returning_Visitor,May,1039.244444,6,1,132,0.017809524,0.005714286,30,3.998,3,FALSE,2,5,4,3,0.6,1
Returning_Visitor,May,1157.452381,0,0,0,0.027111111,0.012,25,15.3956,1,FALSE,1,0,3,2,0,0
New_Visitor,Dec,556,2,0,33.5,0.015151515,0,8,0,2,TRUE,2,0,1,2,0,0
Returning_Visitor,June,51.06666667,1,0,11,0,0,2,0,2,FALSE,2,0,9,6,0,0
Returning_Visitor,May,6141.432139,11,0,100.0965368,0.030060022,0.013593814,122,0,3,FALSE,2,0,1,1,0.2,0
Returning_Visitor,Dec,0,0,0,0,0.2,0.2,1,0,3,TRUE,2,0,3,1,0,0
Returning_Visitor,May,389,1,0,5,0.041666667,0,17,9.297,2,FALSE,4,0,3,2,0,0
Returning_Visitor,May,217,0,0,0,0.02,0,5,0,2,FALSE,5,0,6,6,0,0
Returning_Visitor,Nov,1242.661699,7,0,104.45,0.02691802,0.011911765,63,0,1,FALSE,1,0,8,2,0,0
Returning_Visitor,May,258,0,0,0,0.066666667,0,3,0,3,TRUE,2,0,3,4,0,0
New_Visitor,Dec,418.375,0,0,0,0.013333333,0,15,13.18554515,3,TRUE,2,0,1,2,0,1
Returning_Visitor,Aug,1316.533333,2,2,57.4,0.05,0.011764706,13,0,2,TRUE,2,69.4,3,4,0,0
Returning_Visitor,May,384.1571429,2,0,28,0.008333333,0.007407407,25,0,2,FALSE,2,0,4,4,0,0
Returning_Visitor,Nov,158.25,0,0,0,0.003571429,0,8,0,1,TRUE,8,0,4,11,0,0
Returning_Visitor,Mar,2043.5,1,0,112,0.016666667,0.005555556,37,12.3578472,2,FALSE,5,0,3,6,0,1
Returning_Visitor,Mar,19,0,0,0,0.1,0,2,0,1,FALSE,1,0,1,1,0,0
Returning_Visitor,May,1249.628205,7,0,397.8333333,0.015053763,0,28,0,3,FALSE,2,0,7,6,0,0
